20,23,30
20,24,30
20,25,30
20,26,30
20,27,30
20,28,30
20,29,30
21,0,0
21,1,30
21,2,30
21,3,30
21,4,30
21,5,30
21,6,30
21,7,30
21,8,30
21,9,30
21,10,30
21,11,30
21,12,30
21,13,30
21,14,30
21,15,30
21,16,30
21,17,30
21,18,30
21,19,30
21,20,30
21,21,30
21,22,30
21,23,30
21,24,30
21,25,30
21,26,30
21,27,30
21,28,30
21,29,30
22,0,0
22,1,30
22,2,30
22,3,30
22,4,30
22,5,30
22,6,30
22,7,30
22,8,30
22,9,30
22,10,30
22,11,30
22,12,30
22,13,30
22,14,30
22,15,30
22,16,30
22,17,30
22,18,30
22,19,30
22,20,30
22,21,30
22,22,30
22,23,30
22,24,30
22,25,30
22,26,30
22,27,30
22,28,30
22,29,30
23,0,0
23,1,30
23,2,30
23,3,30
23,4,30
23,5,30
23,6,30
23,7,30
23,8,30
23,9,30
23,10,30
23,11,30
23,12,30
23,13,30
23,14,30
23,15,30
23,16,30
23,17,30
23,18,30
23,19,30
23,20,30
23,21,30
23,22,30
23,23,30
23,24,30
23,25,30
23,26,30
23,27,30
23,28,30
23,29,30
24,0,0
24,1,30
24,2,30
24,3,30
24,4,30
24,5,30
24,6,30
24,7,30
24,8,30
24,9,30
24,10,30
24,11,30
24,12,30
24,13,30
24,14,30
24,15,30
24,16,30
24,17,30
24,18,30
24,19,30
24,20,30
24,21,30
24,22,30
24,23,30
24,24,30
24,25,30
24,26,30
24,27,30
24,28,30
24,29,30
25,0,0
25,1,30
25,2,30
25,3,30
25,4,30
25,5,30
25,6,30
25,7,30
25,8,30
25,9,30
25,10,30
25,11,30
25,12,30
25,13,30
25,14,30
25,15,30
25,16,30
25,17,30
25,18,30
25,19,30
25,20,30
25,21,30
25,22,30
25,23,30
25,24,30
25,25,30
25,26,30
25,27,30
25,28,30
25,29,30
26,0,0
26,1,30
26,2,30
26,3,30
26,4,30
26,5,30
26,6,30
26,7,30
26,8,30
26,9,30
26,10,30
26,11,30
26,12,30
26,13,30
26,14,30
26,15,30
26,16,30
26,17,30
26,18,30
26,19,30
26,20,30
26,21,30
26,22,30
26,23,30
26,24,30
26,25,30
26,26,30
26,27,30
26,28,30
26,29,30
27,0,0
27,1,30
27,2,30
27,3,30
27,4,30
27,5,30
27,6,30
27,7,30
27,8,30
27,9,30
27,10,30
27,11,30
27,12,30
27,13,30
27,14,30
27,15,30
27,16,30
27,17,30
27,18,30
27,19,30
27,20,30
27,21,30
27,22,30
27,23,30
27,24,30
27,25,30
27,26,30
27,27,30
27,28,30
27,29,30
28,0,0
28,1,30
28,2,30
28,3,30
28,4,30
28,5,30
28,6,30
28,7,30
28,8,30
28,9,30
28,10,30
28,11,30
28,12,30
28,13,30
28,14,30
28,15,30
28,16,30
28,17,30
28,18,30
28,19,30
28,20,30
28,21,30
28,22,30
28,23,30
28,24,30
28,25,30
28,26,30
28,27,30
28,28,30
28,29,30
29,0,0
29,1,30
29,2,30
29,3,30
29,4,30
29,5,30
29,6,30
29,7,30
29,8,30
29,9,30
29,10,30
29,11,30
29,12,30
29,13,30
29,14,30
29,15,30
29,16,30
29,17,30
29,18,30
29,19,30
29,20,30
29,21,30
29,22,30
29,23,30
29,24,30
29,25,30
29,26,30
29,27,30
29,28,30
29,29,30
30,0,0
30,1,30
30,2,30
30,3,30
30,4,30
30,5,30
30,6,30
30,7,30
30,8,30
30,9,30
30,10,30
30,11,30
30,12,30
30,13,30
30,14,30
30,15,30
30,16,30
30,17,30
30,18,30
30,19,30
30,20,30
30,21,30
30,22,30
30,23,30
30,24,30
30,25,30
30,26,30
30,27,30
30,28,30
30,29,30
31,0,0
31,1,30
31,2,30
31,3,30
31,4,30
31,5,30
31,6,30
31,7,30
31,8,30
31,9,30
31,10,30
31,11,30
31,12,30
31,13,30
31,14,30
31,15,30
31,16,30
31,17,30
31,18,30
31,19,30
31,20,30
31,21,30
31,22,30
31,23,30
31,24,30
31,25,30
31,26,30
31,27,30
31,28,30
31,29,30
32,0,0
32,1,30
32,2,30
32,3,30
32,4,30
32,5,30
32,6,30
32,7,30
32,8,30
32,9,30
32,10,30
32,11,30
32,12,30
32,13,30
32,14,30
32,15,30
32,16,30
32,17,30
32,18,30
32,19,30
32,20,30
32,21,30
32,22,30
32,23,30
32,24,30
32,25,30
32,26,30
32,27,30
32,28,30
32,29,30
33,0,0
33,1,30
33,2,30
33,3,30
33,4,30
33,5,30
33,6,30
33,7,30
33,8,30
33,9,30
33,10,30
33,11,30
33,12,30
33,13,30
33,14,30
33,15,30
33,16,30
33,17,30
33,18,30
33,19,30
33,20,30
33,21,30
33,22,30
33,23,30
33,24,30
33,25,30
33,26,30
33,27,30
33,28,30
33,29,30
34,0,0
34,1,30
34,2,30
34,3,30
34,4,30
34,5,30
34,6,30
34,7,30
34,8,30
34,9,30
34,10,30
34,11,30
34,12,30
34,13,30
34,14,30
34,15,30
34,16,30
34,17,30
34,18,30
34,19,30
34,20,30
34,21,30
34,22,30
34,23,30
34,24,30
34,25,30
34,26,30
34,27,30
34,28,30
34,29,30
35,0,0
35,1,30
35,2,30
35,3,30
35,4,30
35,5,30
35,6,30
35,7,30
35,8,30
35,9,30
35,10,30
35,11,30
35,12,30
35,13,30
35,14,30
35,15,30
35,16,30
35,17,30
35,18,30
35,19,30
35,20,30
35,21,30
35,22,30
35,23,30
35,24,30
35,25,30
35,26,30
35,27,30
35,28,30
35,29,30
36,0,0
36,1,30
36,2,30
36,3,30
36,4,30
36,5,30
36,6,30
36,7,30
36,8,30
36,9,30
36,10,30
36,11,30
36,12,30
36,13,30
36,14,30
36,15,30
36,16,30
36,17,30
36,18,30
36,19,30
36,20,30
36,21,30
36,22,30
36,23,30
36,24,30
36,25,30
36,26,30
36,27,30
36,28,30
36,29,30
37,0,0
37,1,30
37,2,30
37,3,30
37,4,30
37,5,30
37,6,30
37,7,30
37,8,30
37,9,30
37,10,30
37,11,30
37,12,30
37,13,30
37,14,30
37,15,30
37,16,30
37,17,30
37,18,30
37,19,30
37,20,30
37,21,30
37,22,30
37,23,30
37,24,30
37,25,30
37,26,30
37,27,30
37,28,30
37,29,30
38,0,0
38,1,30
38,2,30
38,3,30
38,4,30
38,5,30
38,6,30
38,7,30
38,8,30
38,9,30
38,10,30
38,11,30
38,12,30
38,13,30
38,14,30
38,15,30
38,16,30
38,17,30
38,18,30
38,19,30
38,20,30
38,21,30
38,22,30
38,23,30
38,24,30
38,25,30
38,26,30
38,27,30
38,28,30
38,29,30
39,0,0
39,1,30
39,2,30
39,3,30
39,4,30
39,5,30
39,6,30
39,7,30
39,8,30
39,9,30
39,10,30
39,11,30
39,12,30
39,13,30
39,14,30
39,15,30
39,16,30
39,17,30
39,18,30
39,19,30
39,20,30
39,21,30
39,22,30
39,23,30
39,24,30
39,25,30
39,26,30
39,27,30
39,28,30
39,29,30
40,0,0
40,1,30
40,2,30
40,3,30
40,4,30
40,5,30
40,6,30
40,7,30
40,8,30
40,9,30
40,10,30
40,11,30
40,12,30
40,13,30
40,14,30
40,15,30
40,16,30
40,17,30
40,18,30
40,19,30
40,20,30
40,21,30
40,22,30
40,23,30
40,24,30
40,25,30
40,26,30
40,27,30
40,28,30
40,29,30
41,0,0
41,1,30
41,2,30
41,3,30
41,4,30
41,5,30
41,6,30
41,7,30
41,8,30
41,9,30
41,10,30
41,11,30
41,12,30
41,13,30
41,14,30
41,15,30
41,16,30
41,17,30
41,18,30
41,19,30
41,20,30
41,21,30
41,22,30
41,23,30
41,24,30
41,25,30
41,26,30
41,27,30
41,28,30
41,29,30
42,0,0
42,1,30
42,2,30
42,3,30
42,4,30
42,5,30
42,6,30
42,7,30
42,8,30
42,9,30
42,10,30
42,11,30
42,12,30
42,13,30
42,14,30
42,15,30
42,16,30
42,17,30
42,18,30
42,19,30
42,20,30
42,21,30
42,22,30
42,23,30
42,24,30
42,25,30
42,26,30
42,27,30
42,28,30
42,29,30
43,0,0
43,1,30
43,2,30
43,3,30
43,4,30
43,5,30
43,6,30
43,7,30
43,8,30
43,9,30
43,10,30
43,11,30
43,12,30
43,13,30
43,14,30
43,15,30
43,16,30
43,17,30
43,18,30
43,19,30
43,20,30
43,21,30
43,22,30
43,23,30
43,24,30
43,25,30
43,26,30
43,27,30
43,28,30
43,29,30
44,0,0
44,1,30
44,2,30
44,3,30
44,4,30
44,5,30
44,6,30
44,7,30
44,8,30
44,9,30
44,10,30
44,11,30
44,12,30
44,13,30
44,14,30
44,15,30
44,16,30
44,17,30
44,18,30
44,19,30
44,20,30
44,21,30
44,22,30
44,23,30
44,24,30
44,25,30
44,26,30
44,27,30
44,28,30
44,29,30
45,0,0
45,1,30
45,2,30
45,3,30
45,4,30
45,5,30
45,6,30
45,7,30
45,8,30
45,9,30
45,10,30
45,11,30
45,12,30
45,13,30
45,14,30
45,15,30
45,16,30
45,17,30
45,18,30
45,19,30
45,20,30
45,21,30
45,22,30
45,23,30
45,24,30
45,25,30
45,26,30
45,27,30
45,28,30
45,29,30
46,0,0
46,1,30
46,2,30
46,3,30
46,4,30
46,5,30
46,6,30
46,7,30
46,8,30
46,9,30
46,10,30
46,11,30
46,12,30
46,13,30
46,14,30
46,15,30
46,16,30
46,17,30
46,18,30
46,19,30
46,20,30
46,21,30
46,22,30
46,23,30
46,24,30
46,25,30
46,26,30
46,27,30
46,28,30
46,29,30
47,0,0
47,1,30
47,2,30
47,3,30
47,4,30
47,5,30
47,6,30
47,7,30
47,8,30
47,9,30
47,10,30
47,11,30
47,12,30
47,13,30
47,14,30
47,15,30
47,16,30
47,17,30
47,18,30
47,19,30
47,20,30
47,21,30
47,22,30
47,23,30
47,24,30
47,25,30
47,26,30
47,27,30
47,28,30
47,29,30
48,0,0
48,1,30
48,2,30
48,3,30
48,4,30
48,5,30
48,6,30
48,7,30
48,8,30
48,9,30
48,10,30
48,11,30
48,12,30
48,13,30
48,14,30
48,15,30
48,16,30
48,17,30
48,18,30
48,19,30
48,20,30
48,21,30
48,22,30
48,23,30
48,24,30
48,25,30
48,26,30
48,27,30
48,28,30
48,29,30
49,0,0
49,1,30
49,2,30
49,3,30
49,4,30
49,5,30
49,6,30
49,7,30
49,8,30
49,9,30
49,10,30
49,11,30
49,12,30
49,13,30
49,14,30
49,15,30
49,16,30
49,17,30
49,18,30
49,19,30
49,20,30
49,21,30
49,22,30
49,23,30
49,24,30
49,25,30
49,26,30
49,27,30
49,28,30
49,29,30
50,0,0
50,1,30
50,2,30
50,3,30
50,4,30
50,5,30
50,6,30
50,7,30
50,8,30
50,9,30
50,10,30
50,11,30
50,12,30
50,13,30
50,14,30
50,15,30
50,16,30
50,17,30
50,18,30
50,19,30
50,20,30
50,21,30
50,22,30
50,23,30
50,24,30
50,25,30
50,26,30
50,27,30
50,28,30
50,29,30
51,0,0
51,1,30
51,2,30
51,3,30
51,4,30
51,5,30
51,6,30
51,7,30
51,8,30
51,9,30
51,10,30
51,11,30
51,12,30
51,13,30
51,14,30
51,15,30
51,16,30
51,17,30
51,18,30
51,19,30
51,20,30
51,21,30
51,22,30
51,23,30
51,24,30
51,25,30
51,26,30
51,27,30
51,28,30
51,29,30
52,0,0
52,1,30
52,2,30
52,3,30
52,4,30
52,5,30
52,6,30
52,7,30
52,8,30
52,9,30
52,10,30
52,11,30
52,12,30
52,13,30
52,14,30
52,15,30
52,16,30
52,17,30
52,18,30
52,19,30
52,20,30
52,21,30
52,22,30
52,23,30
52,24,30
52,25,30
52,26,30
52,27,30
52,28,30
52,29,30
53,0,0
53,1,30
53,2,30
53,3,30
53,4,30
53,5,30
53,6,30
53,7,30
53,8,30
53,9,30
53,10,30
53,11,30
53,12,30
53,13,30
53,14,30
53,15,30
53,16,30
53,17,30
53,18,30
53,19,30
53,20,30
53,21,30
53,22,30
53,23,30
53,24,30
53,25,30
53,26,30
53,27,30
53,28,30
53,29,30
54,0,0
54,1,30
54,2,30
54,3,30
54,4,30
54,5,30
54,6,30
54,7,30
54,8,30
54,9,30
54,10,30
54,11,30
54,12,30
54,13,30
54,14,30
54,15,30
54,16,30
54,17,30
54,18,30
54,19,30
54,20,30
54,21,30
54,22,30
54,23,30
54,24,30
54,25,30
54,26,30
54,27,30
54,28,30
54,29,30
55,0,0
55,1,30
55,2,30
55,3,30
55,4,30
55,5,30
55,6,30
55,7,30
55,8,30
55,9,30
55,10,30
55,11,30
55,12,30
55,13,30
55,14,30
55,15,30
55,16,30
55,17,30
55,18,30
55,19,30
55,20,30
55,21,30
55,22,30
55,23,30
55,24,30
55,25,30
55,26,30
55,27,30
55,28,30
55,29,30
56,0,0
56,1,30
56,2,30
56,3,30
56,4,30
56,5,30
56,6,30
56,7,30
56,8,30
56,9,30
56,10,30
56,11,30
56,12,30
56,13,30
56,14,30
56,15,30
56,16,30
56,17,30
56,18,30
56,19,30
56,20,30
56,21,30
56,22,30
56,23,30
56,24,30
56,25,30
56,26,30
56,27,30
56,28,30
56,29,30
57,0,0
57,1,30
57,2,30
57,3,30
57,4,30
57,5,30
57,6,30
57,7,30
57,8,30
57,9,30
57,10,30
57,11,30
57,12,30
57,13,30
57,14,30
57,15,30
57,16,30
57,17,30
57,18,30
57,19,30
57,20,30
57,21,30
57,22,30
57,23,30
57,24,30
57,25,30
57,26,30
57,27,30
57,28,30
57,29,30
58,0,0
58,1,30
58,2,30
58,3,30
58,4,30
58,5,30
58,6,30
58,7,30
58,8,30
58,9,30
58,10,30
58,11,30
58,12,30
58,13,30
58,14,30
58,15,30
58,16,30
58,17,30
58,18,30
58,19,30
58,20,30
58,21,30
58,22,30
58,23,30
58,24,30
58,25,30
58,26,30
58,27,30
58,28,30
58,29,30
59,0,0
59,1,30
59,2,30
59,3,30
59,4,30
59,5,30
59,6,30
59,7,30
59,8,30
59,9,30
59,10,30
59,11,30
59,12,30
59,13,30
59,14,30
59,15,30
59,16,30
59,17,30
59,18,30
59,19,30
59,20,30
59,21,30
59,22,30
59,23,30
59,24,30
59,25,30
59,26,30
59,27,30
59,28,30
59,29,30
60,0,0
60,1,30
60,2,30
60,3,30
60,4,30
60,5,30
60,6,30
60,7,30
60,8,30
60,9,30
60,10,30
60,11,30
60,12,30
60,13,30
60,14,30
60,15,30
60,16,30
60,17,30
60,18,30
60,19,30
60,20,30
60,21,30
60,22,30
60,23,30
60,24,30
60,25,30
60,26,30
60,27,30
60,28,30
60,29,30
61,0,0
61,1,30
61,2,30
61,3,30
61,4,30
61,5,30
61,6,30
61,7,30
61,8,30
61,9,30
61,10,30
61,11,30
61,12,30
61,13,30
61,14,30
61,15,30
61,16,30
61,17,30
61,18,30
61,19,30
61,20,30
61,21,30
61,22,30
61,23,30
61,24,30
61,25,30
61,26,30
61,27,30
61,28,30
61,29,30
62,0,0
62,1,30
62,2,30
62,3,30
62,4,30
62,5,30
62,6,30
62,7,30
62,8,30
62,9,30
62,10,30
62,11,30
62,12,30
62,13,30
62,14,30
62,15,30
62,16,30
62,17,30
62,18,30
62,19,30
62,20,30
62,21,30
62,22,30
62,23,30
62,24,30
62,25,30
62,26,30
62,27,30
62,28,30
62,29,30
63,0,0
63,1,30
63,2,30
63,3,30
63,4,30
63,5,30
63,6,30
63,7,30
63,8,30
63,9,30
63,10,30
63,11,30
63,12,30
63,13,30
63,14,30
63,15,30
63,16,30
63,17,30
63,18,30
63,19,30
63,20,30
63,21,30
63,22,30
63,23,30
63,24,30
63,25,30
63,26,30
63,27,30
63,28,30
63,29,30
64,0,0
64,1,30
64,2,30
64,3,30
64,4,30
64,5,30
64,6,30
64,7,30
64,8,30
64,9,30
64,10,30
64,11,30
64,12,30
64,13,30
64,14,30
64,15,30
64,16,30
64,17,30
64,18,30
64,19,30
64,20,30
64,21,30
64,22,30
64,23,30
64,24,30
64,25,30
64,26,30
64,27,30
64,28,30
64,29,30
65,0,0
65,1,30
65,2,30
65,3,30
65,4,30
65,5,30
65,6,30
65,7,30
65,8,30
65,9,30
65,10,30
65,11,30
65,12,30
65,13,30
65,14,30
65,15,30
65,16,30
65,17,30
65,18,30
65,19,30
65,20,30
65,21,30
65,22,30
65,23,30
65,24,30
65,25,30
65,26,30
65,27,30
65,28,30
65,29,30
66,0,0
66,1,30
66,2,30
66,3,30
66,4,30
66,5,30
66,6,30
66,7,30
66,8,30
66,9,30
66,10,30
66,11,30
66,12,30
66,13,30
66,14,30
66,15,30
66,16,30
66,17,30
66,18,30
66,19,30
66,20,30
66,21,30
66,22,30
66,23,30
66,24,30
66,25,30
66,26,30
66,27,30
66,28,30
66,29,30
67,0,0
67,1,30
67,2,30
67,3,30
67,4,30
67,5,30
67,6,30
67,7,30
67,8,30
67,9,30
67,10,30
67,11,30
67,12,30
67,13,30
67,14,30
67,15,30
67,16,30
67,17,30
67,18,30
67,19,30
67,20,30
67,21,30
67,22,30
67,23,30
67,24,30
67,25,30
67,26,30
67,27,30
67,28,30
67,29,30
68,0,0
68,1,30
68,2,30
68,3,30
68,4,30
68,5,30
68,6,30
68,7,30
68,8,30
68,9,30
68,10,30
68,11,30
68,12,30
68,13,30
68,14,30
68,15,30
68,16,30
68,17,30
68,18,30
68,19,30
68,20,30
68,21,30
68,22,30
68,23,30
68,24,30
68,25,30
68,26,30
68,27,30
68,28,30
68,29,30
69,0,0
69,1,30
69,2,30
69,3,30
69,4,30
69,5,30
69,6,30
69,7,30
69,8,30
69,9,30
69,10,30
69,11,30
69,12,30
69,13,30
69,14,30
69,15,30
69,16,30
69,17,30
69,18,30
69,19,30
69,20,30
69,21,30
69,22,30
69,23,30
69,24,30
69,25,30
69,26,30
69,27,30
69,28,30
69,29,30
70,0,0
70,1,30
70,2,30
70,3,30
70,4,30
70,5,30
70,6,30
70,7,30
70,8,30
70,9,30
70,10,30
70,11,30
70,12,30
70,13,30
70,14,30
70,15,30
70,16,30
70,17,30
70,18,30
70,19,30
70,20,30
70,21,30
70,22,30
70,23,30
70,24,30
70,25,30
70,26,30
70,27,30
70,28,30
70,29,30
71,0,0
71,1,30
71,2,30
71,3,30
71,4,30
71,5,30
71,6,30
71,7,30
71,8,30
71,9,30
71,10,30
71,11,30
71,12,30
71,13,30
71,14,30
71,15,30
71,16,30
71,17,30
71,18,30
71,19,30
71,20,30
71,21,30
71,22,30
71,23,30
71,24,30
71,25,30
71,26,30
71,27,30
71,28,30
71,29,30
72,0,0
72,1,30
72,2,30
72,3,30
72,4,30
72,5,30
72,6,30
72,7,30
72,8,30
72,9,30
72,10,30
72,11,30
72,12,30
72,13,30
72,14,30
72,15,30
72,16,30
72,17,30
72,18,30
72,19,30
72,20,30
72,21,30
72,22,30
72,23,30
72,24,30
72,25,30
72,26,30
72,27,30
72,28,30
72,29,30
73,0,0
73,1,30
73,2,30
73,3,30
73,4,30
73,5,30
73,6,30
73,7,30
73,8,30
73,9,30
73,10,30
73,11,30
73,12,30
73,13,30
73,14,30
73,15,30
73,16,30
73,17,30
73,18,30
73,19,30
73,20,30
73,21,30
73,22,30
73,23,30
73,24,30
73,25,30
73,26,30
73,27,30
73,28,30
73,29,30
74,0,0
74,1,30
74,2,30
74,3,30
74,4,30
74,5,30
74,6,30
74,7,30
74,8,30
74,9,30
74,10,30
74,11,30
74,12,30
74,13,30
74,14,30
74,15,30
74,16,30
74,17,30
74,18,30
74,19,30
74,20,30
74,21,30
74,22,30
74,23,30
74,24,30
74,25,30
74,26,30
74,27,30
74,28,30
74,29,30
75,0,0
75,1,30
75,2,30
75,3,30
75,4,30
75,5,30
75,6,30
75,7,30
75,8,30
75,9,30
75,10,30
75,11,30
75,12,30
75,13,30
75,14,30
75,15,30
75,16,30
75,17,30
75,18,30
75,19,30
75,20,30
75,21,30
75,22,30
75,23,30
75,24,30
75,25,30
75,26,30
75,27,30
75,28,30
75,29,30
76,0,0
76,1,30
76,2,30
76,3,30
76,4,30
76,5,30
76,6,30
76,7,30
76,8,30
76,9,30
76,10,30
76,11,30
76,12,30
76,13,30
76,14,30
76,15,30
76,16,30
76,17,30
76,18,30
76,19,30
76,20,30
76,21,30
76,22,30
76,23,30
76,24,30
76,25,30
76,26,30
76,27,30
76,28,30
76,29,30
77,0,0
77,1,30
77,2,30
77,3,30
77,4,30
77,5,30
77,6,30
77,7,30
77,8,30
77,9,30
77,10,30
77,11,30
77,12,30
77,13,30
77,14,30
77,15,30
77,16,30
77,17,30
77,18,30
77,19,30
77,20,30
77,21,30
77,22,30
